event_id,spatial_group,dist_to_facility,facility_category_encoded,peak_frp_mw,mean_frp_mw,frp_variance,max_brightness_k,duration_hours,day_night_ratio,historical_active_days_90d,historical_peak_frp,pct_cropland,pct_forest,pct_urban,is_industrial_zone,label,tier,label_source
HARD-NEG-URBAN-052,urban_grid_1,13512.698670897204,0.0,5.449678479517197,2.750238850427389,1.9591123526605208,312.88730647636703,4.845899669013173,0.6240627148407468,1.0,4.777618479774674,0.05,0.05,0.8027348874014543,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-053,urban_grid_2,15243.785470291205,0.0,1.556721562336066,5.279090699173999,3.602319140904949,309.869645931526,7.489241813574146,0.4180802170868682,0.0,2.395916147218,0.05,0.05,0.8291837484777952,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-054,urban_grid_3,14154.26948649626,0.0,6.1301381805973065,4.495433764865243,2.713374534982673,323.5921175484398,4.725821493373282,0.5742796159788393,1.0,3.051668916554592,0.05,0.05,0.9074226011334792,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-055,urban_grid_4,18087.08802714075,0.0,4.601618261440136,1.9678823880227692,0.8064824631852532,318.62235707929966,2.2700684338693886,0.557549015100118,0.0,1.4763914461015504,0.05,0.05,0.9190110887221756,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-056,urban_grid_5,14853.452522254158,0.0,8.38314366878533,3.87452277873708,0.4394519540918686,321.3149728700856,3.614567781268714,0.5579497582461344,0.0,4.757016711033285,0.05,0.05,0.8902417730219496,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-057,urban_grid_6,38309.98779879123,0.0,8.131548475113059,2.6369025632782748,0.926974875642084,317.21961977701983,3.877199288646933,0.6519583908600161,1.0,3.849723501258395,0.05,0.05,0.8834955586905076,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-058,urban_grid_7,17458.864918943073,0.0,3.765453763760963,5.811335825789498,3.419579617325806,318.4284933906123,6.666709830379093,0.6299968405601217,1.0,2.258838393686146,0.05,0.05,0.8879912694763211,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-059,urban_grid_8,14216.525686559948,0.0,7.026553087081366,6.63562158852234,0.945285220354025,306.9142911104032,1.1654701023243548,0.5925914501329798,1.0,1.030930822592132,0.05,0.05,0.8956941189973955,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-060,urban_grid_9,17504.702362891447,0.0,6.240116145153139,1.5682640688838896,0.6529201347556972,310.49080508000253,5.179328418269842,0.6027523735262128,1.0,2.1409980746280737,0.05,0.05,0.9076396648487264,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-061,urban_grid_0,33620.137599001675,0.0,8.934419952766412,2.008884023560989,0.5060276325982487,319.48677634257484,5.048708419044864,0.4822481999679417,1.0,1.3244772361836672,0.05,0.05,0.8967934756288575,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-062,urban_grid_1,30042.7769429914,0.0,4.508909355292371,3.511823298990244,1.4398858516252455,317.3431156679129,4.096869555364687,0.6495589339754266,1.0,4.001782539111808,0.05,0.05,0.8350568122865649,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-063,urban_grid_2,27980.440840366893,0.0,8.100593156710936,5.300527424997323,2.178535367550208,311.48667506230754,3.3310133914073856,0.600846086559457,0.0,1.8923821174293451,0.05,0.05,0.8544416407768988,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-064,urban_grid_3,44832.77815605751,0.0,4.847642633982316,3.301488161674863,2.363852526195031,306.77534788215536,7.731660151683692,0.5904880136773099,0.0,1.0046684432952824,0.05,0.05,0.8803741526709622,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-065,urban_grid_4,11577.028636928626,0.0,4.8777820219363885,5.963828972040051,1.45552894453203,318.29823448974435,6.568149725528104,0.6781533458438358,0.0,0.5991450100882317,0.05,0.05,0.9461246942942024,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-066,urban_grid_5,8740.975169255506,0.0,7.028851687554323,6.042178770167603,1.05026119264908,318.43116887226074,1.6505040106557294,0.4771141799296239,1.0,3.77635210248404,0.05,0.05,0.8191570225452852,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-067,urban_grid_6,38564.50231934355,0.0,7.365210657527895,5.665091595780751,0.2410254840465722,311.0625671189066,2.8417879893759,0.5080409222414557,0.0,1.7316088429450178,0.05,0.05,0.8358582998295898,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-068,urban_grid_7,26859.797129812832,0.0,7.689645811746726,2.962132292370319,3.775309374498709,322.466733234477,2.132349479464767,0.6358827870271283,0.0,4.960790074116563,0.05,0.05,0.9277137436617644,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-069,urban_grid_8,15714.889031221424,0.0,8.479464109829372,1.9331083066784995,3.288053863115647,312.6124658695316,7.145820243115487,0.660417007032235,1.0,0.706390246377529,0.05,0.05,0.8317973736353358,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-070,urban_grid_9,38293.195150748,0.0,3.9189598338481137,1.3442310973495577,0.6997854837053212,309.47228868992624,7.70126021526211,0.5719124286792547,1.0,4.112402818171804,0.05,0.05,0.8198787009112773,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-071,urban_grid_0,39894.53584408703,0.0,8.420678928850457,4.268490088559296,2.464386457228812,320.2961960180599,2.223870390822888,0.5507698229390328,0.0,4.126003837077841,0.05,0.05,0.899946032875256,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-072,urban_grid_1,12505.190711635169,0.0,5.086755172860542,4.38847759553453,1.0069502976249824,306.59930788718606,6.437065413301848,0.4366105156373185,1.0,1.559080665426298,0.05,0.05,0.8759212794260366,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-073,urban_grid_2,24261.932479417675,0.0,2.2924851319630792,5.237205782548299,0.9425489117874384,317.3917590979566,5.551407646787074,0.4456074559385944,0.0,2.8222054533944125,0.05,0.05,0.8287673683387791,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-074,urban_grid_3,15834.9479746227,0.0,5.134511902641485,5.951797329366337,2.516041230489592,310.9471009647368,4.0123602425624485,0.4511994275649995,0.0,0.6069246971121445,0.05,0.05,0.8454912721351393,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-075,urban_grid_4,11738.695007393928,0.0,6.69121006270599,1.5924383282193948,2.08674629978418,324.9339370770595,6.697791886542132,0.5845658314693032,1.0,0.8687629783114725,0.05,0.05,0.8983585508842484,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-076,urban_grid_5,39376.587754227854,0.0,6.932381022574959,6.190189892691422,1.6787138734322793,318.08151590743995,3.4796536831134217,0.557651386590592,1.0,4.137689477834371,0.05,0.05,0.9100421570842104,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-077,urban_grid_6,36464.28106472957,0.0,1.5827344832148542,3.821770188532497,1.9772421913777625,305.38384553646114,2.81869246121524,0.6280869469366405,1.0,0.948474240873386,0.05,0.05,0.8928422289511582,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-078,urban_grid_7,19969.51461172453,0.0,7.757275244660756,5.164582477867638,0.875539483323654,306.29233359688175,1.2984324650092292,0.5114225702950422,0.0,2.739797444868465,0.05,0.05,0.8681566001839941,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-079,urban_grid_8,39241.21206136579,0.0,2.2356193558818345,4.275919163237202,0.6851897923065385,311.4935185378012,6.161499541714598,0.5428054388106299,0.0,3.0704065559236806,0.05,0.05,0.9289347847470418,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
HARD-NEG-URBAN-080,urban_grid_9,22518.56769655356,0.0,8.671666429867113,2.03881352632201,0.4983831656643985,318.17384292414886,7.599817989892832,0.6426650384908984,1.0,1.2733531102302558,0.05,0.05,0.9261307369138884,0.0,OTHER_UNCERTAIN,Tier_B_HardNegative,hard_neg_urban_commercial_heat
TIER-A-ROUTINE-SYN-001,routine_gencos_0,94.19030130667376,12.0,15.28954903689491,8.440877344992764,1.7999352033325884,325.35286194565447,36.51218699145933,0.5778781832257689,44.29027768743426,16.589513285473195,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-002,routine_gencos_1,171.54750189221522,12.0,9.370732855376083,2.621800665123371,0.2672961322448016,332.1627669220823,83.17583769399752,0.5604261116255175,21.848889706932383,6.42685040442658,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-003,routine_gencos_2,634.8661828647153,22.0,9.660177518399816,14.890649315313562,4.371299813750949,336.67325396248344,96.65500909090878,0.4709682720513781,41.78851046708016,12.595392524627094,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-004,routine_gencos_3,1005.114624865566,22.0,2.8246468959791486,3.0682316771935554,4.358584153318134,321.7952298819807,95.07609996651844,0.5249327137708527,39.82607657743823,8.46824714634666,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-005,routine_gencos_4,189.5943808833174,22.0,6.541056148758706,2.900305981716179,4.323236679534087,325.9998717752462,108.74797651616323,0.4644431006889257,23.14018207813376,11.692033318874566,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-006,routine_gencos_5,181.05012992146476,12.0,11.52755120221232,11.724951332583917,3.671787067596606,330.09900796862456,25.834340607549603,0.4676535011988997,75.32543662119323,8.695387342126223,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-007,routine_gencos_6,477.9920774131403,33.0,11.026425077101418,7.052486382188011,0.8202087264473266,321.29720007282447,112.25829354764632,0.5351964551172711,47.24310951419263,6.152578679842723,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-008,routine_gencos_7,1191.277710562891,22.0,15.147177554013568,13.197809952724668,3.824663090237224,336.13531027370976,39.242030178723056,0.5510083857492556,44.9350673228191,16.10398263468074,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-009,routine_gencos_8,887.7642787358552,33.0,5.299216271717164,2.70015669097434,1.5082632630923274,332.32330872600824,41.08778021661871,0.507911244099101,62.31656648749831,7.295324575757572,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-010,routine_gencos_9,838.0927185332544,33.0,17.459511002968448,8.349123690844214,0.7629748739234605,322.8748236287716,56.64897652388824,0.5516370022153074,63.32254609497961,13.343286064047971,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-011,routine_gencos_10,171.8203194422669,33.0,13.177722181776408,13.3531979061905,2.899681957508692,332.5057953519926,29.287736575093884,0.492311494883958,15.606555288761063,8.960146374259477,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-012,routine_gencos_11,885.4309723799555,12.0,6.807482507357451,4.521400274481073,3.971192538144531,330.1238871938945,45.58032444081585,0.5484696101145018,67.98269499122392,13.379738884093587,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-013,routine_gencos_12,841.0667263619024,12.0,10.849782843817106,8.81406921944011,3.8314102809753967,334.3191715464902,101.92949068948067,0.4022063228524932,63.72045649047774,15.10411668133206,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-014,routine_gencos_13,830.1356462834132,33.0,15.550540758198986,8.114147703323214,2.309020939349168,317.868423308962,53.62059536911507,0.5286730359823568,65.72598544957285,8.606509172294526,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-015,routine_gencos_14,208.49633403312072,22.0,8.895638533153669,11.04303590445849,0.1141603598588262,329.2505547615763,50.3932451276666,0.5588394662554168,21.04439158850359,13.058427203380688,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-016,routine_gencos_15,603.1188233690423,22.0,13.712773866990435,3.3537856529637367,1.091930524040253,331.16769914250955,17.702827730601033,0.4973195324487506,53.9589827680907,13.225747728629774,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-017,routine_gencos_16,76.37273295824833,33.0,10.22296307508353,3.0017576287463053,0.3576240886735085,322.6874813300094,96.7688735280385,0.5415361869481832,66.25997270370641,12.207228677299312,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-018,routine_gencos_17,556.2288476488142,22.0,7.586987680944329,7.642251760260378,0.4898418905903159,320.07407491235784,76.60833175888379,0.5471326228478379,79.89258824054173,17.19735997612269,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-019,routine_gencos_18,788.9499794654703,12.0,12.38207559928856,8.450162993471853,0.884310854380423,330.77595923414685,119.0416546367008,0.5494439175484075,63.09911513456477,17.4037530351671,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-020,routine_gencos_19,283.3768227111375,12.0,17.684524083025195,4.148823442612269,3.1811086215558926,328.4736333573537,75.33974195638035,0.539534125504015,75.42509998691946,15.390983278216057,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-021,routine_gencos_0,114.55651892864152,33.0,9.159680597453494,13.345493256299823,3.8045076938839584,319.2803326104644,98.68547745793671,0.4916373773475785,46.39297668554809,7.601759668991326,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-022,routine_gencos_1,142.69174082069335,33.0,16.510656619035807,13.82207249610915,3.5329374790924506,315.16167168771324,18.186267116383323,0.4450447404536979,23.53771152941893,10.786032356444752,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-023,routine_gencos_2,1111.016516800958,12.0,17.3275266267936,2.896454212633476,0.351040773065519,321.4903027179436,40.26421384347785,0.4493957598144,73.90654773386738,8.994554398194072,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-024,routine_gencos_3,362.74218504792566,22.0,9.147746622346098,12.982262671718278,1.279811688420259,318.5967815012793,104.13367932759424,0.4093001172880131,55.28046361296202,12.74391416960168,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-025,routine_gencos_4,447.8085146269484,22.0,8.871981840310951,6.515463241364955,4.059266721023999,315.50193812583626,83.68928610696362,0.5926788868427101,51.410931925019725,17.2418695443971,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-026,routine_gencos_5,110.09656117892732,22.0,13.827724957201312,14.756862176464209,1.2287322747546905,330.0460158339037,33.39454433805193,0.513066050914322,45.15561163474185,17.664063955578445,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-027,routine_gencos_6,749.8063636009365,12.0,5.336739385638271,2.286457083867554,3.268035374517698,324.61376847902113,21.594746469456958,0.5367508211154085,50.43185933694548,17.766201864013272,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-028,routine_gencos_7,311.5209202405858,22.0,10.909459952629057,12.292099849893573,2.5148900895682584,329.09670369982484,36.4238815717136,0.569383745617712,42.86098555308092,7.691515530261231,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-029,routine_gencos_8,813.81610168123,12.0,12.86984622860118,8.009842293007893,1.9117683829718377,329.972389744472,70.9066418959458,0.4124546211763771,48.31267217007156,15.676843406794074,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-030,routine_gencos_9,578.1258592365018,33.0,14.687312090452512,4.617729167767667,1.2379316735073709,318.78824612894283,47.66322700612174,0.551350301137727,48.76008086775592,8.45857528980855,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-031,routine_gencos_10,1059.504589874847,22.0,5.005107074931008,5.321413480522861,4.265206998478272,327.884191942623,93.07878675592949,0.511596147756528,50.91338496087714,7.129822921508374,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-032,routine_gencos_11,445.2126715004685,12.0,8.556289667011004,12.378474446916268,1.7365037388342055,325.3890268423287,54.91719017241418,0.4186815943950591,43.66969028630094,8.34731127653418,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-033,routine_gencos_12,264.73179013899767,12.0,11.452697171157942,10.24957142815395,3.610822302309934,324.1073208712365,110.82972738796067,0.506605773449228,25.267063484297623,14.350789418025627,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-034,routine_gencos_13,962.2505530039924,33.0,12.008833648907231,6.720309576242135,4.047619900244324,318.8836467535868,66.76151921746764,0.5196225258738036,17.16993411611478,10.364317497073683,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-035,routine_gencos_14,892.5305199059577,33.0,7.354010919667877,12.381712540975766,4.358125859254911,334.7081005297272,24.70555072120712,0.5479460664171081,35.77834410863541,17.86099187294492,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-036,routine_gencos_15,608.1628306338702,12.0,12.85275998145622,10.25072655230124,0.830201539301454,335.2843384410068,58.16888629542643,0.4324466811564958,15.819488798424338,12.717068203660592,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-037,routine_gencos_16,656.5095654410778,12.0,15.255855916433037,4.7267883198878575,1.767719355364029,337.38951996945195,48.37877420099915,0.4592979562566631,74.68351997548038,7.328981343827497,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-038,routine_gencos_17,923.5197716318264,12.0,9.803102433458626,12.681279670236131,2.1207668675621414,323.22936010248515,65.37494430303238,0.5656498504874437,36.78852307910672,8.085139117628925,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-039,routine_gencos_18,868.8161233803979,22.0,4.059880917114766,5.118363465827281,0.7246767549483731,323.0026524663898,60.63790572178456,0.5497652673926613,57.32459301730882,13.451142809741174,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-040,routine_gencos_19,455.2311886011026,12.0,14.996036155558755,12.968585243287416,1.217489448116909,315.71565879809924,91.8438313977955,0.4212687452511549,35.469773259842896,6.045805609492166,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-041,routine_gencos_0,833.9199047618631,22.0,15.763927513039688,4.9533342413056936,3.7829809510689367,321.42335003445146,81.43124628634042,0.5388301147019662,48.32255895442844,9.663728120360776,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-042,routine_gencos_1,294.54103282676056,33.0,14.328907014512785,7.307982455872864,3.4406944254677088,335.7829804199763,37.13841988693919,0.5614792060679903,18.84110285508646,16.786168658162968,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
TIER-A-ROUTINE-SYN-043,routine_gencos_2,798.3838296925595,22.0,12.896350834540428,9.28572820274572,0.5883536645393168,325.2822775075478,61.71869328980804,0.572912721904534,50.53213431220625,10.564806587644917,0.05,0.05,0.85,1.0,IND_ROUTINE,Tier_A_RuleDerived,rule_routine_gencos_thermal
